type,description,risk_score,created_at,category
Human Name,Network Firewall,100,2025-03-28 10:42:27.167008,Incident
Human Name,Network Firewall,100,2025-03-28 10:42:36.327384,Incident
Error,Error fetching SpiderFoot data for query 'Network Firewall': Extra data: line 1 column 129 (char 128),100,2025-03-28 10:42:36.356990,Incident
Human Name,PostgreSQL Database,100,2025-03-28 10:42:36.372276,Incident
Human Name,Payment Processing API,17,2025-03-28 10:42:36.387542,Incident
Error,Error fetching SpiderFoot data for query 'Payment Processing API': Extra data: line 1 column 129 (char 128),100,2025-03-28 10:42:36.402525,Incident
Error,Error fetching SpiderFoot data for query 'End Users': Extra data: line 1 column 121 (char 120),100,2025-03-28 10:42:36.415692,Incident
Error,Error fetching SpiderFoot data for query 'Network Switch': Unterminated string starting at: line 1 column 113 (char 112),100,2025-03-28 10:42:36.428105,Incident
Error,Error fetching SpiderFoot data for query 'Network Switch': Extra data: line 1 column 129 (char 128),100,2025-03-28 10:42:36.439088,Incident
Error,Error fetching SpiderFoot data for query 'Monitoring Dashboard': Extra data: line 1 column 130 (char 129),100,2025-03-28 10:42:36.449944,Incident
Human Name,Monitoring Dashboard,52,2025-03-28 10:42:36.462494,Incident
Error,Error fetching SpiderFoot data for query 'Network Firewall': Extra data: line 1 column 129 (char 128),100,2025-03-28 10:42:41.047974,Incident
Username,localhost:5002,58,2025-03-28 10:56:11.234414,Incident
Username,localhost:5002,58,2025-03-28 10:56:16.060951,Incident
Username,localhost:5002,58,2025-03-28 10:58:17.730079,Incident
Username,localhost:5002,58,2025-03-28 10:58:22.310374,Incident
Username,localhost:5002,58,2025-03-28 10:58:36.233807,Incident
Error,Error fetching SpiderFoot data for query 'Payment Processing API': Extra data: line 1 column 129 (char 128),100,2025-03-28 10:59:05.568283,Incident
Human Name,Payment Processing API,17,2025-03-28 10:59:45.639529,Incident
Human Name,Payment Processing API,17,2025-03-28 11:00:07.176130,Incident
Error,Error fetching SpiderFoot data for query 'Network Firewall': Extra data: line 1 column 129 (char 128),100,2025-03-28 11:06:07.416687,Incident
Error,Error fetching SpiderFoot data for query 'PostgreSQL Database': Extra data: line 1 column 129 (char 128),100,2025-03-28 11:01:23.087074,Incident
Error,Error fetching SpiderFoot data for query 'PostgreSQL Database': Extra data: line 1 column 129 (char 128),100,2025-03-28 11:01:38.165166,Incident
Error,Error fetching SpiderFoot data for query 'PostgreSQL Database': Extra data: line 1 column 129 (char 128),100,2025-03-28 11:02:12.940657,Incident
Error,Error fetching SpiderFoot data for query 'PostgreSQL Database': Extra data: line 1 column 129 (char 128),100,2025-03-28 11:03:00.703654,Incident
Error,Error fetching SpiderFoot data for query 'Customer Management System': Extra data: line 1 column 129 (char 128),100,2025-03-28 11:03:14.109789,Incident
Human Name,Database Server,99,2025-03-28 11:03:53.711002,Incident
Human Name,Database Server,99,2025-03-28 11:04:08.726739,Incident
Human Name,PostgreSQL Database,100,2025-03-28 11:04:55.023492,Incident
Error,Error fetching SpiderFoot data for query 'PostgreSQL Database': Extra data: line 1 column 129 (char 128),100,2025-03-28 11:05:13.011903,Incident
Username,localhost:5002,58,2025-03-28 11:07:35.500433,Incident
Username,localhost:5002,58,2025-03-28 11:07:40.027786,Incident
Human Name,Incident Response,62,2025-03-28 11:08:15.681783,Incident
Error,Error fetching SpiderFoot data for query 'Network Switch': Extra data: line 1 column 129 (char 128),100,2025-03-28 11:09:03.874936,Incident
Error,Error fetching SpiderFoot data for query 'Network Switch': Extra data: line 1 column 129 (char 128),100,2025-03-28 11:09:23.767824,Incident
Username,localhost:5002,58,2025-03-28 11:16:06.928697,Incident
Username,localhost:5002,58,2025-03-28 11:16:12.254772,Incident
Human Name,Change Management,0,2025-03-28 11:19:11.005348,Incident
Error,Error fetching SpiderFoot data for query 'Network Switch': Extra data: line 1 column 129 (char 128),100,2025-03-28 11:19:32.334158,Incident
Username,localhost:5002,58,2025-03-28 11:25:03.999886,Incident
Username,localhost:5002,58,2025-03-28 11:25:09.050235,Incident
Error,Error fetching SpiderFoot data for query 'Network Switch': Extra data: line 1 column 129 (char 128),100,2025-03-28 11:25:38.432106,Incident
Error,Error fetching SpiderFoot data for query 'Network Switch': Extra data: line 1 column 129 (char 128),100,2025-03-28 11:25:53.995108,Incident
Error,Error fetching SpiderFoot data for query 'PostgreSQL Database': Extra data: line 1 column 129 (char 128),100,2025-03-28 11:26:05.277405,Incident
Error,Error fetching SpiderFoot data for query 'Authentication Service': Extra data: line 1 column 129 (char 128),100,2025-03-28 11:27:00.349928,Incident
Human Name,Authentication Service,14,2025-03-28 11:28:47.957454,Incident
Error,Error fetching SpiderFoot data for query 'Database Administrators': Extra data: line 1 column 129 (char 128),100,2025-03-28 11:29:10.285859,Incident
Error,Error fetching SpiderFoot data for query 'Database Administrators': Extra data: line 1 column 129 (char 128),100,2025-03-28 11:29:43.320597,Incident
Error,Error fetching SpiderFoot data for query 'System Administrators': Extra data: line 1 column 129 (char 128),100,2025-03-28 11:29:56.305361,Incident
Human Name,PostgreSQL Database,100,2025-03-28 11:30:08.499929,Incident
Error,Error fetching SpiderFoot data for query 'PostgreSQL Database': Extra data: line 1 column 129 (char 128),100,2025-03-28 11:30:39.948375,Incident
Username,localhost:5002,58,2025-03-28 12:07:04.336175,Incident
Human Name,PostgreSQL Database,100,2025-03-28 11:31:14.715777,Incident
Error,Error fetching SpiderFoot data for query 'Financial Transaction Logs': Extra data: line 1 column 129 (char 128),100,2025-03-28 11:31:50.333481,Incident
Error,Error fetching SpiderFoot data for query 'Financial Transaction Logs': Extra data: line 1 column 129 (char 128),100,2025-03-28 11:32:18.473012,Incident
Error,Error fetching SpiderFoot data for query 'Monitoring Dashboard': Extra data: line 1 column 130 (char 129),100,2025-03-28 11:32:30.675754,Incident
Human Name,Monitoring Dashboard,52,2025-03-28 11:32:38.512351,Incident
Username,localhost:5002,58,2025-03-28 11:36:49.056695,Incident
Username,localhost:5002,58,2025-03-28 11:36:55.906064,Incident
Error,Error fetching SpiderFoot data for query 'Backup and Recovery': Extra data: line 1 column 129 (char 128),100,2025-03-28 11:38:03.605112,Incident
Error,Error fetching SpiderFoot data for query 'Backup and Recovery': Extra data: line 1 column 129 (char 128),100,2025-03-28 11:38:18.792968,Incident
Human Name,Payment Processing API,17,2025-03-28 11:38:35.431613,Incident
Human Name,Payment Processing API,17,2025-03-28 11:38:45.492759,Incident
Error,Error fetching SpiderFoot data for query 'Network Switch': Unterminated string starting at: line 1 column 113 (char 112),100,2025-03-28 11:41:11.079191,Incident
Error,Error fetching SpiderFoot data for query 'Network Switch': Unterminated string starting at: line 1 column 113 (char 112),100,2025-03-28 11:42:11.797337,Incident
Error,Error fetching SpiderFoot data for query 'Network Switch': Extra data: line 1 column 129 (char 128),100,2025-03-28 11:42:23.763045,Incident
Error,Error fetching SpiderFoot data for query 'Network Switch': Extra data: line 1 column 129 (char 128),100,2025-03-28 11:43:06.570486,Incident
Error,Error fetching SpiderFoot data for query 'Customer Management System': Extra data: line 1 column 129 (char 128),100,2025-03-28 11:43:19.786291,Incident
Human Name,Customer Management System,1,2025-03-28 11:43:40.587543,Incident
Human Name,Customer Management System,1,2025-03-28 11:43:54.262605,Incident
Human Name,User Authentication Process,95,2025-03-28 11:44:26.542510,Incident
Error,Error fetching SpiderFoot data for query 'User Authentication Process': Extra data: line 1 column 129 (char 128),100,2025-03-28 11:44:59.222661,Incident
Error,Error fetching SpiderFoot data for query 'User Authentication Process': Extra data: line 1 column 129 (char 128),100,2025-03-28 11:45:48.042719,Incident
Username,localhost:5002,58,2025-03-29 00:27:44.619857,Incident
Error,Error fetching SpiderFoot data for query 'Database Administrators': Extra data: line 1 column 129 (char 128),100,2025-03-28 11:46:47.450326,Incident
Error,Error fetching SpiderFoot data for query 'Database Administrators': Extra data: line 1 column 129 (char 128),100,2025-03-28 11:47:04.958800,Incident
Error,Error fetching SpiderFoot data for query 'Network Switch': Unterminated string starting at: line 1 column 113 (char 112),100,2025-03-28 11:47:18.148918,Incident
Error,Error fetching SpiderFoot data for query 'Network Switch': Extra data: line 1 column 129 (char 128),100,2025-03-28 11:47:40.780822,Incident
Error,Error fetching SpiderFoot data for query 'Network Switch': Unterminated string starting at: line 1 column 113 (char 112),100,2025-03-28 11:48:36.474276,Incident
Username,localhost:5002,58,2025-03-28 12:04:02.046803,Incident
Username,localhost:5002,58,2025-03-28 12:04:22.991103,Incident
Username,localhost:5002,58,2025-03-28 12:04:31.078012,Incident
Human Name,Development Workstations,100,2025-03-28 12:04:42.251789,Incident
Human Name,Development Workstations,100,2025-03-28 12:05:15.178727,Incident
Username,localhost:5002,58,2025-03-28 12:06:56.962134,Incident
Human Name,Network Firewall,100,2025-03-28 12:07:17.259798,Incident
Human Name,Network Firewall,100,2025-03-28 12:07:56.301377,Incident
Username,localhost:5002,58,2025-03-28 12:12:05.840233,Incident
Username,localhost:5002,58,2025-03-28 12:12:13.821851,Incident
Human Name,Network Firewall,100,2025-03-28 12:12:38.406656,Incident
Human Name,Change Management,0,2025-03-28 12:15:50.890817,Incident
Human Name,PostgreSQL Database,100,2025-03-28 12:16:12.121075,Incident
Human Name,Customer Management System,1,2025-03-28 12:17:02.169234,Incident
Username,localhost:5002,58,2025-03-28 20:37:32.448793,Incident
Username,localhost:5002,58,2025-03-28 20:37:39.017544,Incident
Human Name,Database Administrators,99,2025-03-28 20:38:01.280617,Incident
Human Name,Network Switch,91,2025-03-28 20:39:14.800945,Incident
Human Name,Payment Processing API,17,2025-03-28 20:39:39.942015,Incident
Human Name,PostgreSQL Database,100,2025-03-28 20:40:11.643637,Incident
Username,localhost:5002,58,2025-03-28 21:18:11.910698,Incident
Username,localhost:5002,58,2025-03-28 21:18:18.966414,Incident
Human Name,User Authentication Process,95,2025-03-28 21:18:29.024518,Incident
Username,localhost:5002,58,2025-03-28 21:29:50.036189,Incident
Username,localhost:5002,58,2025-03-28 21:29:57.336945,Incident
Human Name,Database Administrators,99,2025-03-28 21:30:09.476958,Incident
Human Name,Change Management,0,2025-03-28 21:30:28.554890,Incident
Human Name,PostgreSQL Database,100,2025-03-28 21:30:44.259175,Incident
Username,localhost:5002,58,2025-03-28 21:32:51.673732,Incident
Username,localhost:5002,58,2025-03-28 21:32:59.846532,Incident
Human Name,Network Switch,91,2025-03-28 21:33:17.306292,Incident
Username,localhost:5002,58,2025-03-28 21:34:16.586551,Incident
Username,localhost:5002,58,2025-03-28 21:34:32.171956,Incident
Username,localhost:5002,58,2025-03-28 21:34:39.953020,Incident
Error,Error fetching SpiderFoot data for query 'Development Workstations': Extra data: line 1 column 129 (char 128),100,2025-03-28 21:35:00.543255,Incident
Human Name,Development Workstations,100,2025-03-28 21:35:14.588224,Incident
Username,localhost:5002,58,2025-03-28 21:45:00.305718,Incident
Error,Error fetching SpiderFoot data for query 'localhost:5002': Extra data: line 1 column 129 (char 128),100,2025-03-28 21:45:08.210301,Incident
Username,localhost:5002,58,2025-03-28 21:45:19.640757,Incident
Error,Error fetching SpiderFoot data for query 'Network Firewall': Extra data: line 1 column 135 (char 134),100,2025-03-28 21:45:42.133806,Incident
Error,Error fetching SpiderFoot data for query 'Network Firewall': Extra data: line 1 column 135 (char 134),100,2025-03-28 21:45:58.864394,Incident
Human Name,Backup and Recovery,21,2025-03-28 21:46:17.904743,Incident
Human Name,Development Team,1,2025-03-28 21:46:38.351175,Incident
Error,Error fetching SpiderFoot data for query 'PostgreSQL Database': Extra data: line 1 column 141 (char 140),100,2025-03-28 21:46:59.439223,Incident
Human Name,PostgreSQL Database,100,2025-03-28 21:47:10.945554,Incident
Human Name,PostgreSQL Database,100,2025-03-28 21:48:38.886233,Incident
Human Name,PostgreSQL Database,100,2025-03-28 21:49:05.897016,Incident
Human Name,PostgreSQL Database,100,2025-03-28 21:49:26.379139,Incident
Human Name,PostgreSQL Database,100,2025-03-28 21:49:41.371011,Incident
Error,Error fetching SpiderFoot data for query 'PostgreSQL Database': Extra data: line 1 column 141 (char 140),100,2025-03-28 21:51:20.046239,Incident
Human Name,Development Team,1,2025-03-28 21:51:20.079821,Incident
Human Name,Backup and Recovery,21,2025-03-28 21:51:20.091274,Incident
Error,Error fetching SpiderFoot data for query 'Network Firewall': Extra data: line 1 column 135 (char 134),100,2025-03-28 21:51:20.102544,Incident
Error,Error fetching SpiderFoot data for query 'localhost:5002': Extra data: line 1 column 129 (char 128),100,2025-03-28 21:51:20.119968,Incident
Human Name,Development Workstations,100,2025-03-28 21:51:20.132413,Incident
Error,Error fetching SpiderFoot data for query 'Development Workstations': Extra data: line 1 column 129 (char 128),100,2025-03-28 21:51:20.143834,Incident
Human Name,Network Switch,91,2025-03-28 21:51:20.157796,Incident
Human Name,PostgreSQL Database,100,2025-03-28 21:51:20.175071,Incident
Human Name,Change Management,0,2025-03-28 21:51:20.191781,Incident
Error,Error fetching SpiderFoot data for query 'PostgreSQL Database': Extra data: line 1 column 141 (char 140),100,2025-03-28 21:51:20.207870,Incident
Human Name,Development Team,1,2025-03-28 21:51:20.219956,Incident
Human Name,Backup and Recovery,21,2025-03-28 21:51:20.231928,Incident
Error,Error fetching SpiderFoot data for query 'Network Firewall': Extra data: line 1 column 135 (char 134),100,2025-03-28 21:51:20.247323,Incident
Error,Error fetching SpiderFoot data for query 'localhost:5002': Extra data: line 1 column 129 (char 128),100,2025-03-28 21:51:20.259393,Incident
Human Name,Development Workstations,100,2025-03-28 21:51:20.271518,Incident
Error,Error fetching SpiderFoot data for query 'Development Workstations': Extra data: line 1 column 129 (char 128),100,2025-03-28 21:51:20.283391,Incident
